-0.79279279,0.00000372,0.00000004,0.00000370,0.00000004,0.00000371,0.00000004,0.00000162,0.00000001,0.00000371
-0.78378378,0.00000622,0.00000006,0.00000620,0.00000006,0.00000621,0.00000006,0.00000314,0.00000003,0.00000621
-0.77477477,0.00000135,0.00000001,0.00000135,0.00000001,0.00000135,0.00000001,0.00000060,0.00000000,0.00000134
-0.76576577,0.00000121,0.00000001,0.00000120,0.00000001,0.00000120,0.00000001,0.00000434,0.00000004,0.00000120
-0.75675676,0.00000658,0.00000007,0.00000655,0.00000007,0.00000656,0.00000007,0.00001221,0.00000012,0.00000657
-0.74774775,0.00000441,0.00000004,0.00000440,0.00000004,0.00000440,0.00000004,0.00000921,0.00000009,0.00000440
-0.73873874,0.00000001,0.00000000,0.00000001,0.00000000,0.00000001,0.00000000,0.00000123,0.00000001,0.00000000
-0.72972973,0.00000457,0.00000005,0.00000455,0.00000005,0.00000456,0.00000005,0.00000215,0.00000002,0.00000456
-0.72072072,0.00000729,0.00000007,0.00000726,0.00000007,0.00000727,0.00000007,0.00000393,0.00000004,0.00000727
-0.71171171,0.00000145,0.00000001,0.00000145,0.00000001,0.00000145,0.00000001,0.00000062,0.00000000,0.00000144
-0.70270270,0.00000159,0.00000002,0.00000158,0.00000002,0.00000158,0.00000002,0.00000484,0.00000004,0.00000158
-0.69369369,0.00000792,0.00000008,0.00000788,0.00000008,0.00000790,0.00000008,0.00001372,0.00000013,0.00000790
-0.68468468,0.00000507,0.00000005,0.00000504,0.00000005,0.00000505,0.00000005,0.00000990,0.00000010,0.00000505
-0.67567568,0.00000001,0.00000000,0.00000001,0.00000000,0.00000001,0.00000000,0.00000104,0.00000001,0.00000000
-0.66666667,0.00000569,0.00000006,0.00000567,0.00000006,0.00000568,0.00000006,0.00000291,0.00000003,0.00000568
-0.65765766,0.00000865,0.00000009,0.00000861,0.00000009,0.00000863,0.00000009,0.00000498,0.00000005,0.00000863
-0.64864865,0.00000157,0.00000002,0.00000157,0.00000002,0.00000157,0.00000002,0.00000065,0.00000000,0.00000156
-0.63963964,0.00000211,0.00000002,0.00000210,0.00000002,0.00000210,0.00000002,0.00000552,0.00000005,0.00000210
-0.63063063,0.00000968,0.00000010,0.00000964,0.00000010,0.00000966,0.00000010,0.00001572,0.00000015,0.00000966
-0.62162162,0.00000590,0.00000006,0.00000587,0.00000006,0.00000588,0.00000006,0.00001081,0.00000010,0.00000588
-0.61261261,0.00000003,0.00000000,0.00000003,0.00000000,0.00000003,0.00000000,0.00000085,0.00000001,0.00000002
-0.60360360,0.00000721,0.00000007,0.00000717,0.00000007,0.00000719,0.00000007,0.00000401,0.00000004,0.00000718
-0.59459459,0.00001045,0.00000010,0.00001040,0.00000010,0.00001042,0.00000010,0.00000641,0.00000006,0.00001042
-0.58558559,0.00000172,0.00000002,0.00000172,0.00000002,0.00000172,0.00000002,0.00000071,0.00000000,0.00000171
-0.57657658,0.00000285,0.00000003,0.00000283,0.00000003,0.00000284,0.00000003,0.00000646,0.00000006,0.00000283
-0.56756757,0.00001206,0.00000012,0.00001201,0.00000012,0.00001203,0.00000012,0.00001840,0.00000018,0.00001204
-0.55855856,0.00000699,0.00000007,0.00000696,0.00000007,0.00000697,0.00000007,0.00001202,0.00000012,0.00000697
-0.54954955,0.00000008,0.00000000,0.00000008,0.00000000,0.00000008,0.00000000,0.00000067,0.00000000,0.00000006
-0.54054054,0.00000931,0.00000009,0.00000926,0.00000009,0.00000928,0.00000009,0.00000564,0.00000005,0.00000928
-0.53153153,0.00001288,0.00000013,0.00001283,0.00000013,0.00001285,0.00000013,0.00000841,0.00000008,0.00001285
-0.52252252,0.00000191,0.00000002,0.00000190,0.00000002,0.00000190,0.00000002,0.00000079,0.00000000,0.00000189
-0.51351351,0.00000392,0.00000004,0.00000390,0.00000004,0.00000391,0.00000004,0.00000780,0.00000007,0.00000390
-0.50450450,0.00001539,0.00000015,0.00001531,0.00000015,0.00001535,0.00000015,0.00002212,0.00000022,0.00001535
-0.49549550,0.00000847,0.00000008,0.00000844,0.00000008,0.00000845,0.00000008,0.00001368,0.00000013,0.00000845
-0.48648649,0.00000017,0.00000000,0.00000017,0.00000000,0.00000017,0.00000000,0.00000050,0.00000000,0.00000015
-0.47747748,0.00001234,0.00000012,0.00001228,0.00000012,0.00001231,0.00000012,0.00000809,0.00000008,0.00001231
-0.46846847,0.00001631,0.00000016,0.00001624,0.00000016,0.00001627,0.00000016,0.00001131,0.00000011,0.00001627
-0.45945946,0.00000215,0.00000002,0.00000215,0.00000002,0.00000215,0.00000002,0.00000092,0.00000001,0.00000213
-0.45045045,0.00000554,0.00000006,0.00000551,0.00000005,0.00000553,0.00000006,0.00000979,0.00000009,0.00000551
-0.44144144,0.00002022,0.00000020,0.00002013,0.00000020,0.00002017,0.00000020,0.00002749,0.00000027,0.00002018
-0.43243243,0.00001057,0.00000011,0.00001052,0.00000011,0.00001054,0.00000011,0.00001602,0.00000016,0.00001053
-0.42342342,0.00000035,0.00000000,0.00000035,0.00000000,0.00000035,0.00000000,0.00000039,0.00000000,0.00000032
-0.41441441,0.00001693,0.00000017,0.00001685,0.00000017,0.00001688,0.00000017,0.00001197,0.00000012,0.00001688
-0.40540541,0.00002137,0.00000021,0.00002128,0.00000021,0.00002131,0.00000021,0.00001573,0.00000015,0.00002132
-0.39639640,0.00000248,0.00000002,0.00000247,0.00000002,0.00000247,0.00000002,0.00000113,0.00000001,0.00000245
-0.38738739,0.00000813,0.00000008,0.00000809,0.00000008,0.00000811,0.00000008,0.00001288,0.00000013,0.00000809
-0.37837838,0.00002766,0.00000028,0.00002753,0.00000028,0.00002759,0.00000028,0.00003566,0.00000035,0.00002760
-0.36936937,0.00001369,0.00000014,0.00001363,0.00000014,0.00001366,0.00000014,0.00001953,0.00000019,0.00001364
-0.36036036,0.00000071,0.00000001,0.00000070,0.00000001,0.00000070,0.00000001,0.00000040,0.00000000,0.00000067
-0.35135135,0.00002431,0.00000024,0.00002419,0.00000024,0.00002424,0.00000024,0.00001845,0.00000018,0.00002424
-0.34234234,0.00002932,0.00000029,0.00002920,0.00000029,0.00002925,0.00000029,0.00002284,0.00000023,0.00002925
-0.33333333,0.00000294,0.00000003,0.00000293,0.00000003,0.00000293,0.00000003,0.00000148,0.00000001,0.00000289
-0.32432432,0.00001259,0.00000013,0.00001252,0.00000012,0.00001255,0.00000013,0.00001812,0.00000018,0.00001253
-0.31531532,0.00003995,0.00000040,0.00003977,0.00000040,0.00003985,0.00000040,0.00004919,0.00000049,0.00003986
-0.30630631,0.00001868,0.00000019,0.00001861,0.00000019,0.00001864,0.00000019,0.00002532,0.00000025,0.00001861
-0.29729730,0.00000145,0.00000001,0.00000144,0.00000001,0.00000145,0.00000001,0.00000070,0.00000000,0.00000140
-0.28828829,0.00003725,0.00000037,0.00003707,0.00000037,0.00003715,0.00000037,0.00002962,0.00000029,0.00003715
-0.27927928,0.00004292,0.00000043,0.00004274,0.00000043,0.00004282,0.00000043,0.00003448,0.00000034,0.00004282
-0.27027027,0.00000361,0.00000004,0.00000360,0.00000004,0.00000361,0.00000004,0.00000183,0.00000001,0.00000355
-0.26126126,0.00002105,0.00000021,0.00002093,0.00000021,0.00002098,0.00000021,0.00002911,0.00000029,0.00002095
-0.25225225,0.00006246,0.00000062,0.00006218,0.00000062,0.00006230,0.00000062,0.00007622,0.00000076,0.00006232
-0.24324324,0.00002747,0.00000027,0.00002737,0.00000027,0.00002742,0.00000027,0.00003755,0.00000037,0.00002737
-0.23423423,0.00000320,0.00000003,0.00000318,0.00000003,0.00000319,0.00000003,0.00000137,0.00000001,0.00000312
-0.22522523,0.00006295,0.00000063,0.00006265,0.00000063,0.00006278,0.00000063,0.00004917,0.00000049,0.00006279
-0.21621622,0.00006928,0.00000069,0.00006900,0.00000069,0.00006911,0.00000069,0.00005383,0.00000053,0.00006911
-0.20720721,0.00000466,0.00000005,0.00000466,0.00000005,0.00000466,0.00000005,0.00000188,0.00000001,0.00000456
-0.19819820,0.00003985,0.00000040,0.00003964,0.00000040,0.00003973,0.00000040,0.00005694,0.00000056,0.00003969
-0.18918919,0.00011065,0.00000111,0.00011017,0.00000110,0.00011037,0.00000110,0.00013983,0.00000139,0.00011041
-0.18018018,0.00004545,0.00000045,0.00004530,0.00000045,0.00004536,0.00000045,0.00006650,0.00000066,0.00004528
-0.17117117,0.00000824,0.00000008,0.00000818,0.00000008,0.00000821,0.00000008,0.00000240,0.00000002,0.00000808
-0.16216216,0.00012529,0.00000125,0.00012470,0.00000125,0.00012495,0.00000125,0.00009269,0.00000092,0.00012498
-0.15315315,0.00013158,0.00000132,0.00013108,0.00000131,0.00013129,0.00000131,0.00009811,0.00000095,0.00013127
-0.14414414,0.00000634,0.00000006,0.00000634,0.00000006,0.00000634,0.00000006,0.00001013,0.00000001,0.00000613
-0.13513514,0.00009455,0.00000094,0.00009405,0.00000094,0.00009427,0.00000094,0.00015860,0.00000138,0.00009420
-0.12612613,0.00024547,0.00000245,0.00024444,0.00000244,0.00024488,0.00000245,0.00035711,0.00000318,0.00024495
-0.11711712,0.00009239,0.00000092,0.00009212,0.00000092,0.00009222,0.00000092,0.00020869,0.00000143,0.00009201
-0.10810811,0.00002984,0.00000030,0.00002962,0.00000029,0.00002972,0.00000029,0.00011223,0.00000010,0.00002943
-0.09909910,0.00034572,0.00000346,0.00034415,0.00000344,0.00034482,0.00000345,0.00040409,0.00000256,0.00034491
-0.09009009,0.00034543,0.00000345,0.00034425,0.00000344,0.00034473,0.00000345,0.00045539,0.00000251,0.00034462
-0.08108108,0.00000757,0.00000007,0.00000760,0.00000007,0.00000759,0.00000007,0.00027412,0.00000002,0.00000697
-0.07207207,0.00037873,0.00000378,0.00037678,0.00000377,0.00037763,0.00000377,0.00086102,0.00000511,0.00037751
-0.06306306,0.00091911,0.00000919,0.00091573,0.00000916,0.00091715,0.00000917,0.00156892,0.00001130,0.00091731
-0.05405405,0.00028888,0.00000288,0.00028848,0.00000287,0.00028862,0.00000288,0.00095686,0.00000420,0.00028753
-0.04504505,0.00030465,0.00000303,0.00030259,0.00000302,0.00030351,0.00000302,0.00083623,0.00000193,0.00030251
-0.03603604,0.00252032,0.00002520,0.00251115,0.00002511,0.00251502,0.00002515,0.00290983,0.00002153,0.00251569
-0.02702703,0.00232893,0.00002326,0.00232512,0.00002322,0.00232662,0.00002324,0.00283886,0.00001962,0.00232432
-0.01801802,0.00022355,0.00000218,0.00022075,0.00000216,0.00022204,0.00000217,0.00136352,0.00000361,0.00021714
-0.00900901,0.02017555,0.00020176,0.02012749,0.00020127,0.02014788,0.00020148,0.02252732,0.00021395,0.02015135
0.00000000,0.09519507,0.00095150,0.09520053,0.00095156,0.09519721,0.00095153,0.09919087,0.00097927,0.09515225
0.00900901,0.22151474,0.00221174,0.22218082,0.00221859,0.22190174,0.00221567,0.22728063,0.00225885,0.22151784
0.01801802,0.34332226,0.00342135,0.34584591,0.00344762,0.34480847,0.00343656,0.35059939,0.00349073,0.34346647
0.02702703,0.39996630,0.00397176,0.40560468,0.00403140,0.40332743,0.00400645,0.40810102,0.00406447,0.40021604
0.03603604,0.38067912,0.00375568,0.39002605,0.00385664,0.38632605,0.00381463,0.38876164,0.00386984,0.38073780
0.04504505,0.32332812,0.00315414,0.33620767,0.00329692,0.33122783,0.00323779,0.33054902,0.00328652,0.32275344
0.05405405,0.27169804,0.00260729,0.28787098,0.00279172,0.28177473,0.00271561,0.27777192,0.00275761,0.27023780
0.06306306,0.24640775,0.00232198,0.26635520,0.00255499,0.25900669,0.00245915,0.25172049,0.00249604,0.24424343
0.07207207,0.24554895,0.00227826,0.27047031,0.00257401,0.26144774,0.00245275,0.25081489,0.00248602,0.24315562
0.08108108,0.25494310,0.00233319,0.28589179,0.00270454,0.27484385,0.00255278,0.26055653,0.00258258,0.25261815
0.09009009,0.25784018,0.00231913,0.29476173,0.00276797,0.28178437,0.00258500,0.26340720,0.00261032,0.25528624
0.09909910,0.24562118,0.00215120,0.28718992,0.00266650,0.27287114,0.00245664,0.25007358,0.00247634,0.24197511
0.10810811,0.22290740,0.00187764,0.26741586,0.00244408,0.25246832,0.00221320,0.22516976,0.00222676,0.21726388
0.11711712,0.20114415,0.00161440,0.24779929,0.00222527,0.23255288,0.00197573,0.20087149,0.00198335,0.19319584
0.12612613,0.18848230,0.00144308,0.23803474,0.00210682,0.22220958,0.00183505,0.18627791,0.00183712,0.17874582
0.13513514,0.18558544,0.00136932,0.23968657,0.00210336,0.22266313,0.00180238,0.18247692,0.00179894,0.17497114
0.14414414,0.18722688,0.00133986,0.24695081,0.00215594,0.22834538,0.00182099,0.18376530,0.00181177,0.17624083
0.15315315,0.18637147,0.00128431,0.25107855,0.00217695,0.23116398,0.00180987,0.18205201,0.00179472,0.17457453
0.16216216,0.17914991,0.00116515,0.24665793,0.00211305,0.22627488,0.00172159,0.17263975,0.00170079,0.16533997
0.17117117,0.16741986,0.00100264,0.23543171,0.00198274,0.21543455,0.00157515,0.15746189,0.00154932,0.15044822
0.18018018,0.15629220,0.00084892,0.22400473,0.00185262,0.20466338,0.00143163,0.14260734,0.00140120,0.13590412
0.18918919,0.14958322,0.00074202,0.21819371,0.00178051,0.19902739,0.00134143,0.13305811,0.00130623,0.12661081
0.19819820,0.14762591,0.00068425,0.21927314,0.00177822,0.19946671,0.00131291,0.12960292,0.00127231,0.12333884
0.20720721,0.14788924,0.00064936,0.22380377,0.00181058,0.20289706,0.00131429,0.12907776,0.00126778,0.12297190
0.21621622,0.14696583,0.00060322,0.22626909,0.00182231,0.20458309,0.00129811,0.12681417,0.00124596,0.12091182
0.22522523,0.14301525,0.00052841,0.22314160,0.00177874,0.20159978,0.00123596,0.12005133,0.00117922,0.11443602
0.23423423,0.13699925,0.00043585,0.21546403,0.00169112,0.19493418,0.00113886,0.10990666,0.00107873,0.10464321
0.24324324,0.13141492,0.00035125,0.20758487,0.00160329,0.18824381,0.00104400,0.10002957,0.00098097,0.09512679
0.25225225,0.12803504,0.00029205,0.20351664,0.00155505,0.18473250,0.00098309,0.09348592,0.00091660,0.08890380
0.26126126,0.12691766,0.00025782,0.20422406,0.00155523,0.18505745,0.00096173,0.09078092,0.00089067,0.08647132
0.27027027,0.12681383,0.00023519,0.20730990,0.00157922,0.18725519,0.00095943,0.08991264,0.00088313,0.08585922
0.27927928,0.12613728,0.00020821,0.20884582,0.00158766,0.18824262,0.00094527,0.08790797,0.00086425,0.08413603
0.28828829,0.12409270,0.00016971,0.20630152,0.00155575,0.18609621,0.00090072,0.08301533,0.00081650,0.07956862
0.29729730,0.12120015,0.00012589,0.20042724,0.00149166,0.18146280,0.00083320,0.07597747,0.00074730,0.07288404
0.30630631,0.11858995,0.00008855,0.19440847,0.00142750,0.17678492,0.00076758,0.06917780,0.00068048,0.06643202
0.31531532,0.11692719,0.00006397,0.19124190,0.00139295,0.17423855,0.00072528,0.06462303,0.00063609,0.06219458
0.32432432,0.11611760,0.00005025,0.19166373,0.00139469,0.17428610,0.00071003,0.06263023,0.00061729,0.06048877
0.33333333,0.11563926,0.00004137,0.19384318,0.00141389,0.17557812,0.00070759,0.06184484,0.00061054,0.05997870
0.34234234,0.11493487,0.00003165,0.19477480,0.00142044,0.17597685,0.00069653,0.06026905,0.00059584,0.05868480
0.35135135,0.11378994,0.00001955,0.19253351,0.00139554,0.17414786,0.00066409,0.05674243,0.00056158,0.05544945
0.36036036,0.11246013,0.00000839,0.18771906,0.00134573,0.17055314,0.00061568,0.05179551,0.00051306,0.05079125
0.36936937,0.11128755,0.00000192,0.18282066,0.00129612,0.16692013,0.00056894,0.04706120,0.00046660,0.04632913
0.37837838,0.11030519,0.00000005,0.18019222,0.00126998,0.16479636,0.00053899,0.04390008,0.00043580,0.04341959
0.38738739,0.10934950,0.00000028,0.18040330,0.00127245,0.16451231,0.00052835,0.04250786,0.00042260,0.04226456
0.39639640,0.10834205,0.00000114,0.18197314,0.00128828,0.16509366,0.00052664,0.04193221,0.00041749,0.04191854
0.40540541,0.10733105,0.00000298,0.18249286,0.00129336,0.16499435,0.00051833,0.04078761,0.00040660,0.04099426
0.41441441,0.10642811,0.00000740,0.18043977,0.00127286,0.16325385,0.00049436,0.03828539,0.00038204,0.03869341
0.42342342,0.10571542,0.00001580,0.17632500,0.00123235,0.16022029,0.00045888,0.03481983,0.00034775,0.03540281
0.43243243,0.10506612,0.00002712,0.17217831,0.00119231,0.15716364,0.00042486,0.03154159,0.00031522,0.03227690
0.44144144,0.10415435,0.00003768,0.16991322,0.00117164,0.15522051,0.00040335,0.02939179,0.00029387,0.03027020
0.45045045,0.10279777,0.00004493,0.16997500,0.00117431,0.15463035,0.00039604,0.02848758,0.00028487,0.02951059
0.45945946,0.10119266,0.00005023,0.17111928,0.00118752,0.15466480,0.00039510,0.02814442,0.00028137,0.02930940
0.46846847,0.09973913,0.00005750,0.17135264,0.00119133,0.15417120,0.00038897,0.02738350,0.00027357,0.02866895
0.47747748,0.09872286,0.00006996,0.16943777,0.00117373,0.15243920,0.00037103,0.02566102,0.00025604,0.02702610
0.48648649,0.09810826,0.00008769,0.16582810,0.00113963,0.14974079,0.00034455,0.02327642,0.00023178,0.02467779
0.49549550,0.09749445,0.00010682,0.16222858,0.00110624,0.14703612,0.00031937,0.02105368,0.00020902,0.02246745
0.50450450,0.09636492,0.00012181,0.16023315,0.00108929,0.14518002,0.00030373,0.01965014,0.00019433,0.02108022
0.51351351,0.09454745,0.00013034,0.16019199,0.00109188,0.14434775,0.00029878,0.01913209,0.00018838,0.02059586
0.52252252,0.09240285,0.00013552,0.16103122,0.00110296,0.14398052,0.00029846,0.01900180,0.00018619,0.02050250
0.53153153,0.09052115,0.00014322,0.16106303,0.00110566,0.14319898,0.00029398,0.01856104,0.00018079,0.02006878
0.54054054,0.08926750,0.00015735,0.15926236,0.00109006,0.14146687,0.00028038,0.01743241,0.00016839,0.01889072
0.54954955,0.08852686,0.00017713,0.15604192,0.00106061,0.13900225,0.00026033,0.01584570,0.00015131,0.01720078
0.55855856,0.08775061,0.00019715,0.15286492,0.00103207,0.13654649,0.00024143,0.01439556,0.00013548,0.01562634
0.56756757,0.08633867,0.00021109,0.15108316,0.00101778,0.13475424,0.00022995,0.01354199,0.00012551,0.01466642
0.57657658,0.08414387,0.00021702,0.15097250,0.00102015,0.13375461,0.00022666,0.01331876,0.00012175,0.01436941
0.58558559,0.08161596,0.00021906,0.15158827,0.00102946,0.13311028,0.00022679,0.01336262,0.00012055,0.01434906
0.59459459,0.07942815,0.00022392,0.15147699,0.00103121,0.13213823,0.00022352,0.01317404,0.00011693,0.01406133
0.60360360,0.07796563,0.00023570,0.14977720,0.00101706,0.13042710,0.00021309,0.01249092,0.00010828,0.01321261
0.61261261,0.07706233,0.00025300,0.14687093,0.00099113,0.12815506,0.00019772,0.01149012,0.00009637,0.01198748
0.62162162,0.07610611,0.00026974,0.14403424,0.00096629,0.12590406,0.00018338,0.01060141,0.00008549,0.01085905
0.63063063,0.07448196,0.00027956,0.14242930,0.00095398,0.12418252,0.00017489,0.01014523,0.00007886,0.01019487
0.63963964,0.07207389,0.00028094,0.14227279,0.00095607,0.12308590,0.00017276,0.01013501,0.00007662,0.01002282
0.64864865,0.06936750,0.00027846,0.14272185,0.00096391,0.12226650,0.00017319,0.01030652,0.00007612,0.01004808
0.65765766,0.06704857,0.00027900,0.14250850,0.00096486,0.12118616,0.00017080,0.01030321,0.00007380,0.00986122
0.66666667,0.06548586,0.00028645,0.14090090,0.00095183,0.11952529,0.00016273,0.00994381,0.00006787,0.00924665
0.67567568,0.06448418,0.00029905,0.13825671,0.00092867,0.11743163,0.00015082,0.00936412,0.00005968,0.00835243
0.68468468,0.06342431,0.00031065,0.13570254,0.00090673,0.11536797,0.00013982,0.00887355,0.00005233,0.00753926
0.69369369,0.06171960,0.00031524,0.13424818,0.00089596,0.11373360,0.00013351,0.00869297,0.00004804,0.00708016
0.70270270,0.05928581,0.00031171,0.13406247,0.00089778,0.11259911,0.00013220,0.00882377,0.00004682,0.00698966
0.71171171,0.05660725,0.00030475,0.13438526,0.00090439,0.11168456,0.00013280,0.00907548,0.00004678,0.00704077
0.72072072,0.05433660,0.00030090,0.13409913,0.00090466,0.11056099,0.00013106,0.00919543,0.00004538,0.00692237
0.72972973,0.05280512,0.00030364,0.13257720,0.00089253,0.10897762,0.00012475,0.00905920,0.00004140,0.00647485
0.73873874,0.05180561,0.00031107,0.13015689,0.00087162,0.10705832,0.00011544,0.00877035,0.00003587,0.00581794
0.74774775,0.05074906,0.00031733,0.12784255,0.00085205,0.10517505,0.00010695,0.00854982,0.00003102,0.00522905
0.75675676,0.04910306,0.00031698,0.12651893,0.00084251,0.10364413,0.00010223,0.00854734,0.00002833,0.00491230
0.76576577,0.04681241,0.00030933,0.12631578,0.00084408,0.10251768,0.00010148,0.00875786,0.00002777,0.00487367
0.77477477,0.04433484,0.00029884,0.12654177,0.00084966,0.10156797,0.00010218,0.00904613,0.00002799,0.00493716
0.78378378,0.04226187,0.00029149,0.12620413,0.00084937,0.10044986,0.00010091,0.00923506,0.00002721,0.00486445
0.79279279,0.04087685,0.00029023,0.12476247,0.00083801,0.09896495,0.00009594,0.00924010,0.00002460,0.00453658
0.80180180,0.03997382,0.00029312,0.12253681,0.00081898,0.09721809,0.00008861,0.00913940,0.00002095,0.00405098
0.81081081,0.03901747,0.00029485,0.12042949,0.00080137,0.09551076,0.00008200,0.00908891,0.00001783,0.00362257
0.81981982,0.03754341,0.00029071,0.11922097,0.00079286,0.09409539,0.00007848,0.00918781,0.00001622,0.00340465
0.82882883,0.03552107,0.00028031,0.11900874,0.00079420,0.09301016,0.00007811,0.00942831,0.00001605,0.00339787
0.83783784,0.03336525,0.00026775,0.11915980,0.00079892,0.09206835,0.00007885,0.00971639,0.00001638,0.00346500
0.84684685,0.03159103,0.00025825,0.11878634,0.00079818,0.09099007,0.00007792,0.00992966,0.00001600,0.00342228
0.85585586,0.03043056,0.00025420,0.11742021,0.00078748,0.08961736,0.00007398,0.01001123,0.00001433,0.00318047
0.86486486,0.02968914,0.00025377,0.11536608,0.00077006,0.08803958,0.00006817,0.01001935,0.00001198,0.00281932
0.87387387,0.02889859,0.00025228,0.11343980,0.00075413,0.08650286,0.00006300,0.01006250,0.00001003,0.00250630
0.88288288,0.02766790,0.00024582,0.11233364,0.00074648,0.08520973,0.00006036,0.01020450,0.00000911,0.00235698
0.89189189,0.02598597,0.00023422,0.11211826,0.00074763,0.08418794,0.00006025,0.01043717,0.00000915,0.00236877
0.90090090,0.02421522,0.00022112,0.11221096,0.00075162,0.08328333,0.00006099,0.01069694,0.00000950,0.00243423
0.90990991,0.02278812,0.00021088,0.11181341,0.00075052,0.08226745,0.00006032,0.01090046,0.00000935,0.00241077
0.91891892,0.02188706,0.00020540,0.11051851,0.00074042,0.08101390,0.00005718,0.01100969,0.00000831,0.00223117
0.92792793,0.02133583,0.00020297,0.10861712,0.00072440,0.07959930,0.00005254,0.01106744,0.00000683,0.00196098
0.93693694,0.02073935,0.00019966,0.10685080,0.00070990,0.07822576,0.00004848,0.01114807,0.00000564,0.00173134
0.94594595,0.01977954,0.00019229,0.10583638,0.00070300,0.07705652,0.00004650,0.01129130,0.00000514,0.00162957
0.95495495,0.01845962,0.00018090,0.10562210,0.00070399,0.07611145,0.00004657,0.01148992,0.00000527,0.00165128
0.96396396,0.01708534,0.00016856,0.10566913,0.00070738,0.07526256,0.00004728,0.01170241,0.00000559,0.00171206
0.97297297,0.01600688,0.00015881,0.10525633,0.00070599,0.07432238,0.00004679,0.01187262,0.00000556,0.00170069
0.98198198,0.01536123,0.00015306,0.10402870,0.00069644,0.07318933,0.00004427,0.01197491,0.00000492,0.00156630
0.99099099,0.01499536,0.00014982,0.10226448,0.00068164,0.07192949,0.00004056,0.01204045,0.00000399,0.00136297
1.00000000,0.01458794,0.00014588,0.10064065,0.00066841,0.07070959,0.00003736,0.01211967,0.00000328,0.00119386
1.00900901,0.01388947,0.00013876,0.09970898,0.00066216,0.06966168,0.00003588,0.01223652,0.00000302,0.00112500
1.01801802,0.01291269,0.00012862,0.09949879,0.00066302,0.06879968,0.00003606,0.01238550,0.00000316,0.00115113
1.02702703,0.01190633,0.00011798,0.09951002,0.00066590,0.06801685,0.00003673,0.01254045,0.00000342,0.00120576
1.03603604,0.01114293,0.00010958,0.09908872,0.00066429,0.06715863,0.00003638,0.01266346,0.00000345,0.00120173
1.04504505,0.01072003,0.00010443,0.09792468,0.00065523,0.06614315,0.00003434,0.01273668,0.00000305,0.00110037
1.05405405,0.01051041,0.00010125,0.09628446,0.00064153,0.06502760,0.00003136,0.01278273,0.00000246,0.00094649
1.06306306,0.01026322,0.00009754,0.09478845,0.00062941,0.06395011,0.00002883,0.01283603,0.00000203,0.00082151
1.07207207,0.00979080,0.00009145,0.09393174,0.00062374,0.06301781,0.00002772,0.01291088,0.00000190,0.00077535
